GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
102723166	8.39e-01	7.71e-01	0.666	0.291475	0.194122	10.56	STAM-DT	STAM divergent transcript
107986063	8.39e-01	7.71e-01	0.507	0.291286	0.1475551	24.79	XPC-AS1	XPC antisense RNA 1
8722	8.39e-01	7.71e-01	0.638	-0.291318	-0.1857522	321.34	CTSF	cathepsin F
64222	8.39e-01	7.71e-01	0.228	0.290701	0.0661968	3139.81	TOR3A	torsin family 3 member A
9617	8.39e-01	7.71e-01	0.225	0.290687	0.0653322	792.63	MTRF1	mitochondrial translation release factor 1
8295	8.39e-01	7.72e-01	0.311	-0.290309	-0.0902906	4045.9	TRRAP	transformation/transcription domain associated protein
4330	8.39e-01	7.72e-01	0.581	0.29024	0.168533	24.09	MN1	MN1 proto-oncogene, transcriptional regulator
5430	8.40e-01	7.72e-01	0.248	-0.290141	-0.0719171	13023.18	POLR2A	RNA polymerase II subunit A
100861518	8.40e-01	7.72e-01	0.374	-0.289933	-0.1083309	87.78	P4HA2-AS1	P4HA2 antisense RNA 1
50861	8.40e-01	7.72e-01	0.332	-0.289892	-0.0963796	107.52	STMN3	stathmin 3
100422860	8.40e-01	7.72e-01	0.431	-0.289609	-0.1249052	46.45	MIR4292	microRNA 4292
83860	8.40e-01	7.72e-01	0.272	-0.289595	-0.0787961	845.01	TAF3	TATA-box binding protein associated factor 3
10480	8.40e-01	7.72e-01	0.258	0.289672	0.0748447	4870.28	EIF3M	eukaryotic translation initiation factor 3 subunit M
126003	8.40e-01	7.72e-01	0.417	-0.289722	-0.1206745	717.51	TRAPPC5	trafficking protein particle complex subunit 5
63891	8.40e-01	7.72e-01	0.23	-0.289242	-0.0663909	1975.23	RNF123	ring finger protein 123
101928504	8.40e-01	7.72e-01	0.371	-0.289182	-0.1072584	64.93	GTF2A1-AS1	GTF2A1 antisense RNA 1
10558	8.40e-01	7.73e-01	0.202	0.288976	0.0582581	3909.27	SPTLC1	serine palmitoyltransferase long chain base subunit 1
1762	8.40e-01	7.73e-01	0.259	0.289031	0.074968	734.32	DMWD	DM1 locus, WD repeat containing
105373334	8.40e-01	7.73e-01	1.002	-0.288989	-0.2896753	18.24	LOC105373334	uncharacterized LOC105373334
55602	8.40e-01	7.73e-01	0.333	-0.288803	-0.0961168	1427.65	CDKN2AIP	CDKN2A interacting protein
401427	8.40e-01	7.73e-01	0.695	-0.288828	-0.2007871	17.51	OR2A7	olfactory receptor family 2 subfamily A member 7
150365	8.40e-01	7.73e-01	0.336	0.288563	0.0968306	709.87	MEI1	meiotic double-stranded break formation protein 1
221981	8.40e-01	7.73e-01	0.373	-0.288357	-0.1074511	2153.96	THSD7A	thrombospondin type 1 domain containing 7A
105373038	8.40e-01	7.73e-01	0.774	0.288377	0.2233316	9.11	LOC105373038	
107986859	8.40e-01	7.73e-01	0.647	0.2883	0.186437	14	LOC107986859	
23265	8.40e-01	7.73e-01	0.198	0.288068	0.0569866	5889.43	EXOC7	exocyst complex component 7
105376506	8.41e-01	7.74e-01	0.542	0.28761	0.155916	17.08	LOC105376506	uncharacterized LOC105376506
5801	8.41e-01	7.74e-01	0.874	-0.287491	-0.251158	8.19	PTPRR	protein tyrosine phosphatase receptor type R
105371764	8.41e-01	7.74e-01	0.369	-0.287087	-0.1057985	42.63	LOC105371764	
10763	8.41e-01	7.74e-01	0.298	-0.286748	-0.0853207	979.61	NES	nestin
55604	8.41e-01	7.74e-01	0.481	-0.286703	-0.1378812	250.99	CARMIL1	capping protein regulator and myosin 1 linker 1
51181	8.41e-01	7.75e-01	0.324	-0.286428	-0.0926987	1120.19	DCXR	dicarbonyl and L-xylulose reductase
8905	8.42e-01	7.75e-01	0.248	0.286284	0.0710968	8053.37	AP1S2	adaptor related protein complex 1 subunit sigma 2
83638	8.42e-01	7.75e-01	0.257	-0.285914	-0.0736024	1163.82	C11orf68	chromosome 11 open reading frame 68
22803	8.42e-01	7.75e-01	0.309	0.28578	0.0881642	10358.14	XRN2	5'-3' exoribonuclease 2
102723370	8.42e-01	7.75e-01	0.831	-0.285718	-0.2373463	36.77	LOC102723370	uncharacterized LOC102723370
343099	8.42e-01	7.75e-01	0.191	-0.2855	-0.0546343	1673.24	CCDC18	coiled-coil domain containing 18
100509894	8.42e-01	7.75e-01	0.502	-0.285547	-0.1434281	34	CPB2-AS1	CPB2 antisense RNA 1
25983	8.42e-01	7.75e-01	0.248	0.285436	0.0708128	986.72	NGDN	neuroguidin
4134	8.42e-01	7.76e-01	0.319	0.284909	0.0908404	11165.66	MAP4	microtubule associated protein 4
100996251	8.42e-01	7.76e-01	0.46	-0.284725	-0.1309248	27.97	LRIG2-DT	LRIG2 divergent transcript
5537	8.42e-01	7.76e-01	0.25	0.284743	0.0710947	4108.53	PPP6C	protein phosphatase 6 catalytic subunit
5283	8.43e-01	7.76e-01	0.265	0.284511	0.0753033	425.87	PIGH	phosphatidylinositol glycan anchor biosynthesis class H
7574	8.43e-01	7.76e-01	0.23	0.28424	0.0654831	639.54	ZNF26	zinc finger protein 26
101927155	8.43e-01	7.76e-01	0.328	0.284284	0.0932669	218.53	LMO7-AS1	LMO7 antisense RNA 1
22900	8.43e-01	7.76e-01	0.272	0.283927	0.0773626	3801.79	CARD8	caspase recruitment domain family member 8
171546	8.43e-01	7.77e-01	0.376	-0.283463	-0.1065874	1954.1	SPTSSA	serine palmitoyltransferase small subunit A
822	8.44e-01	7.77e-01	0.312	-0.282959	-0.0883888	26969.27	CAPG	capping actin protein, gelsolin like
647121	8.44e-01	7.77e-01	0.323	0.282693	0.0913019	103.54	EMBP1	embigin pseudogene 1
105376294	8.44e-01	7.77e-01	0.377	0.282741	0.1066452	50.06	LOC105376294	
10437	8.44e-01	7.78e-01	0.433	0.282478	0.1223886	72094.93	IFI30	IFI30 lysosomal thiol reductase
100189589	8.44e-01	7.78e-01	0.832	-0.282236	-0.2348459	8.53	DCTN1-AS1	DCTN1 antisense RNA 1
3897	8.44e-01	7.78e-01	0.296	-0.282237	-0.0834712	600.53	L1CAM	L1 cell adhesion molecule
4360	8.44e-01	7.78e-01	1.166	-0.281727	-0.3284453	576.02	MRC1	mannose receptor C-type 1
653390	8.45e-01	7.78e-01	0.297	0.281387	0.0836777	278.83	RRN3P2	RRN3 pseudogene 2
101927603	8.45e-01	7.79e-01	0.806	0.281264	0.2266971	10.3	LOC101927603	uncharacterized LOC101927603
102723955	8.45e-01	7.79e-01	0.521	0.281197	0.1463975	124.78	PDE4DIPP7	PDE4DIP pseudogene 7
94030	8.45e-01	7.79e-01	0.455	0.281046	0.1279613	260.16	LRRC4B	leucine rich repeat containing 4B
124923	8.45e-01	7.79e-01	0.406	0.280691	0.1138596	410.75	RSKR	ribosomal protein S6 kinase related
9110	8.45e-01	7.79e-01	0.209	-0.280079	-0.0585536	3685.53	MTMR4	myotubularin related protein 4
910	8.46e-01	7.80e-01	0.789	0.279812	0.2207337	40.1	CD1B	CD1b molecule
107985230	8.46e-01	7.80e-01	0.602	-0.279635	-0.1684237	18.44	LOC107985230	
4839	8.46e-01	7.80e-01	0.447	-0.279678	-0.1249681	1300.71	NOP2	NOP2 nucleolar protein
107985320	8.46e-01	7.80e-01	0.524	0.279676	0.1465018	17.03	LOC107985320	uncharacterized LOC107985320
692196	8.46e-01	7.80e-01	0.568	0.279525	0.158632	65.43	SNORD76	small nucleolar RNA, C/D box 76
7553	8.46e-01	7.80e-01	0.222	-0.279358	-0.0619755	987.69	ZNF7	zinc finger protein 7
1802	8.46e-01	7.80e-01	0.447	-0.278793	-0.124738	1136.97	DPH2	diphthamide biosynthesis 2
9655	8.46e-01	7.80e-01	0.219	-0.278823	-0.0611301	1153.98	SOCS5	suppressor of cytokine signaling 5
2760	8.46e-01	7.80e-01	0.38	0.278862	0.1058889	13003	GM2A	ganglioside GM2 activator
8857	8.46e-01	7.80e-01	0.738	0.278796	0.205676	348.4	FCGBP	Fc gamma binding protein
54795	8.46e-01	7.80e-01	0.302	-0.278984	-0.0841145	2245.37	TRPM4	transient receptor potential cation channel subfamily M member 4
101929162	8.46e-01	7.81e-01	0.37	0.27866	0.1031882	194.6	PRDM4-AS1	PRDM4 antisense RNA 1
8195	8.46e-01	7.81e-01	0.312	0.278402	0.0869739	581.54	MKKS	MKKS centrosomal shuttling protein
7629	8.46e-01	7.81e-01	0.182	0.27828	0.0505764	2651.57	ZNF76	zinc finger protein 76
8813	8.46e-01	7.81e-01	0.232	0.278089	0.0644849	1868.96	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
100507156	8.47e-01	7.81e-01	0.566	0.277945	0.1573359	20.63	LOC100507156	uncharacterized LOC100507156
1776	8.47e-01	7.81e-01	1.06	-0.27761	-0.2943084	15.31	DNASE1L3	deoxyribonuclease 1 like 3
54504	8.47e-01	7.81e-01	0.704	-0.277629	-0.1955588	4117.45	CPVL	carboxypeptidase vitellogenic like
55283	8.47e-01	7.82e-01	0.34	0.277249	0.0943282	730.95	MCOLN3	mucolipin TRP cation channel 3
23255	8.48e-01	7.82e-01	0.535	-0.276445	-0.1479237	234.85	MTCL1	microtubule crosslinking factor 1
10869	8.48e-01	7.83e-01	0.232	-0.276048	-0.0640199	5451.98	USP19	ubiquitin specific peptidase 19
79711	8.48e-01	7.83e-01	0.656	-0.275882	-0.1810983	1514.3	IPO4	importin 4
101060264	8.48e-01	7.83e-01	0.562	-0.275822	-0.1550818	19.21	FOXP4-AS1	FOXP4 antisense RNA 1
105373170	8.48e-01	7.83e-01	0.634	0.275706	0.1746856	11.68	LOC105373170	uncharacterized LOC105373170
51361	8.48e-01	7.83e-01	0.605	-0.275478	-0.1666694	18.66	HOOK1	hook microtubule tethering protein 1
90427	8.48e-01	7.83e-01	0.273	0.275281	0.0751298	6660.96	BMF	Bcl2 modifying factor
5139	8.48e-01	7.83e-01	0.53	-0.275093	-0.1457849	102.14	PDE3A	phosphodiesterase 3A
283869	8.49e-01	7.84e-01	0.898	0.274662	0.246657	8.27	NPW	neuropeptide W
671	8.49e-01	7.84e-01	0.452	-0.274623	-0.1240364	235.3	BPI	bactericidal permeability increasing protein
79719	8.49e-01	7.84e-01	0.302	0.274289	0.0828762	1531.43	AAGAB	alpha and gamma adaptin binding protein
105374745	8.49e-01	7.84e-01	0.471	0.274028	0.1290662	285.16	LOC105374745	uncharacterized LOC105374745
1964	8.49e-01	7.84e-01	0.207	-0.273879	-0.056637	4563.08	EIF1AX	eukaryotic translation initiation factor 1A X-linked
1857	8.50e-01	7.85e-01	0.208	-0.273334	-0.0567788	5822.38	DVL3	dishevelled segment polarity protein 3
3727	8.50e-01	7.85e-01	0.277	0.273104	0.0756992	3574.14	JUND	JunD proto-oncogene, AP-1 transcription factor subunit
100533107	8.50e-01	7.85e-01	0.369	-0.273055	-0.100644	732.09	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)
105369149	8.50e-01	7.85e-01	0.361	-0.272695	-0.0984374	54.01	LOC105369149	uncharacterized LOC105369149
79188	8.50e-01	7.85e-01	0.237	-0.272587	-0.0644933	4156.29	TMEM43	transmembrane protein 43
581	8.50e-01	7.85e-01	0.184	0.272548	0.0502248	2446.41	BAX	BCL2 associated X, apoptosis regulator
136306	8.50e-01	7.85e-01	0.909	0.27238	0.2476153	10.89	SVOPL	SVOP like
57191	8.50e-01	7.85e-01	0.649	-0.272312	-0.1766249	15.74	VN1R1	vomeronasal 1 receptor 1
1839	8.50e-01	7.85e-01	0.459	0.2722	0.1250577	2493.83	HBEGF	heparin binding EGF like growth factor
30968	8.50e-01	7.86e-01	0.231	-0.271987	-0.0627449	2531.44	STOML2	stomatin like 2
6518	8.50e-01	7.86e-01	0.262	0.271927	0.0711218	6451.79	SLC2A5	solute carrier family 2 member 5
192217	8.50e-01	7.86e-01	0.651	-0.27186	-0.1771067	18.5	OXCT2P1	3-oxoacid CoA-transferase 2 pseudogene 1
29964	8.50e-01	7.86e-01	0.358	0.271719	0.0973982	344.64	PRICKLE4	prickle planar cell polarity protein 4
23283	8.50e-01	7.86e-01	0.224	-0.271748	-0.0608652	1220.96	CSTF2T	cleavage stimulation factor subunit 2 tau variant
112268030	8.51e-01	7.86e-01	0.436	0.271044	0.1181391	78.88	LOC112268030	uncharacterized LOC112268030
63925	8.51e-01	7.86e-01	0.34	-0.270982	-0.0920288	2088.29	ZNF335	zinc finger protein 335
91734	8.51e-01	7.87e-01	0.408	-0.270652	-0.1105064	40.69	IDI2	isopentenyl-diphosphate delta isomerase 2
27107	8.52e-01	7.87e-01	0.394	-0.269964	-0.1064805	1870.74	ZBTB11	zinc finger and BTB domain containing 11
440926	8.52e-01	7.87e-01	0.497	-0.269848	-0.1342325	9854.59	H3P6	H3 histone pseudogene 6
79444	8.52e-01	7.88e-01	0.718	-0.269545	-0.1935006	20.09	BIRC7	baculoviral IAP repeat containing 7
102724105	8.52e-01	7.88e-01	0.454	0.269345	0.1222884	63.07	ZNF528-AS1	ZNF528 antisense RNA 1
58477	8.52e-01	7.88e-01	0.293	0.268771	0.0787286	2720.07	SRPRB	SRP receptor subunit beta
26038	8.52e-01	7.88e-01	0.737	0.268557	0.1979302	11.28	CHD5	chromodomain helicase DNA binding protein 5
23082	8.53e-01	7.88e-01	0.533	0.268296	0.1431244	1373.68	PPRC1	PPARG related coactivator 1
9139	8.53e-01	7.89e-01	0.239	-0.268199	-0.064071	1479.82	CBFA2T2	CBFA2/RUNX1 partner transcriptional co-repressor 2
101927552	8.53e-01	7.89e-01	0.458	-0.267943	-0.1228147	32.71	LOC101927552	uncharacterized LOC101927552
284565	8.53e-01	7.89e-01	0.256	-0.267774	-0.0685397	1086.35	NBPF15	NBPF member 15
9874	8.53e-01	7.89e-01	0.225	0.267344	0.060141	1867.54	TLK1	tousled like kinase 1
10489	8.53e-01	7.89e-01	0.199	-0.267053	-0.0530666	3881.3	LRRC41	leucine rich repeat containing 41
23197	8.53e-01	7.89e-01	0.231	0.267053	0.0617722	4791.09	FAF2	Fas associated factor family member 2
101929057	8.53e-01	7.89e-01	0.371	-0.267137	-0.0991375	245.42	MDN1-AS1	MDN1 antisense RNA 1
51520	8.53e-01	7.89e-01	0.421	-0.266996	-0.112416	7273.65	LARS1	leucyl-tRNA synthetase 1
63935	8.53e-01	7.90e-01	0.181	0.26678	0.0481771	1678.7	PCIF1	phosphorylated CTD interacting factor 1
57510	8.54e-01	7.90e-01	0.43	0.266221	0.114535	4964.94	XPO5	exportin 5
54732	8.54e-01	7.90e-01	0.211	-0.266029	-0.0562489	8822.6	TMED9	transmembrane p24 trafficking protein 9
101927186	8.55e-01	7.91e-01	0.716	0.265156	0.1899789	61.35	ADGRL3-AS1	ADGRL3 antisense RNA 1
100423004	8.55e-01	7.91e-01	0.473	-0.265144	-0.1253757	50.53	MIR4315-1	microRNA 4315-1
692094	8.55e-01	7.91e-01	0.329	-0.265063	-0.0871399	247.31	MSMP	microseminoprotein, prostate associated
105371543	8.55e-01	7.91e-01	0.692	0.26472	0.1830574	8.95	LOC105371543	uncharacterized LOC105371543
399947	8.55e-01	7.91e-01	0.557	0.264651	0.1473384	16.8	C11orf87	chromosome 11 open reading frame 87
9255	8.55e-01	7.91e-01	0.167	-0.264587	-0.0441341	2703.7	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1
105375884	8.55e-01	7.91e-01	0.471	-0.264383	-0.1245049	35.42	LOC105375884	uncharacterized LOC105375884
10585	8.55e-01	7.91e-01	0.232	0.264378	0.0612133	1291.58	POMT1	protein O-mannosyltransferase 1
494513	8.55e-01	7.92e-01	0.39	-0.264027	-0.1029724	47.67	PJVK	pejvakin
126969	8.55e-01	7.92e-01	0.916	-0.263757	-0.2415221	10.43	SLC44A3	solute carrier family 44 member 3
554235	8.55e-01	7.92e-01	0.391	-0.263737	-0.1030418	76.12	ASPDH	aspartate dehydrogenase domain containing
10855	8.56e-01	7.93e-01	0.436	-0.26278	-0.1145923	767.08	HPSE	heparanase
54998	8.56e-01	7.93e-01	0.274	-0.262718	-0.0720637	2031.08	AURKAIP1	aurora kinase A interacting protein 1
91942	8.56e-01	7.93e-01	0.34	0.262293	0.0891389	311.42	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2
10146	8.57e-01	7.93e-01	0.333	-0.261881	-0.0872669	13273.29	G3BP1	G3BP stress granule assembly factor 1
23367	8.57e-01	7.94e-01	0.322	-0.261561	-0.0841779	13124.38	LARP1	La ribonucleoprotein 1, translational regulator
84331	8.57e-01	7.94e-01	0.333	-0.261595	-0.0870954	782.94	MCRIP2	MAPK regulated corepressor interacting protein 2
170463	8.57e-01	7.94e-01	0.227	-0.261674	-0.0594959	2615.74	SSBP4	single stranded DNA binding protein 4
93109	8.57e-01	7.94e-01	0.31	0.26134	0.081029	610.55	TMEM44	transmembrane protein 44
58189	8.57e-01	7.94e-01	1.187	-0.26126	-0.3102166	13.46	WFDC1	WAP four-disulfide core domain 1
201626	8.57e-01	7.94e-01	0.256	-0.261141	-0.0668648	2198.87	PDE12	phosphodiesterase 12
54793	8.57e-01	7.94e-01	0.205	0.261028	0.0534559	1848.26	KCTD9	potassium channel tetramerization domain containing 9
3681	8.57e-01	7.94e-01	0.717	-0.260971	-0.1869942	359.42	ITGAD	integrin subunit alpha D
6396	8.57e-01	7.94e-01	0.239	0.260532	0.0622724	4792.04	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
175	8.58e-01	7.95e-01	0.438	0.260284	0.1140459	1232.6	AGA	aspartylglucosaminidase
8420	8.58e-01	7.95e-01	0.37	0.259934	0.0961147	642.4	SNHG3	small nucleolar RNA host gene 3
162979	8.58e-01	7.95e-01	0.428	-0.259963	-0.1112588	179.82	ZNF296	zinc finger protein 296
105376810	8.58e-01	7.95e-01	0.599	-0.25979	-0.1555081	13.42	LOC105376810	uncharacterized LOC105376810
91752	8.58e-01	7.95e-01	0.214	0.259495	0.0555678	1650	ZNF804A	zinc finger protein 804A
59339	8.58e-01	7.95e-01	0.262	0.259529	0.0679337	7446.92	PLEKHA2	pleckstrin homology domain containing A2
155368	8.58e-01	7.95e-01	0.747	-0.25936	-0.1937925	14.16	METTL27	methyltransferase like 27
10640	8.58e-01	7.96e-01	0.305	-0.259105	-0.0791381	4567.41	EXOC5	exocyst complex component 5
79736	8.58e-01	7.96e-01	0.195	-0.258947	-0.0504247	1018.81	TEFM	transcription elongation factor, mitochondrial
6391	8.59e-01	7.96e-01	0.169	0.258638	0.0437193	7361.53	SDHC	succinate dehydrogenase complex subunit C
90592	8.59e-01	7.96e-01	0.267	-0.258136	-0.0689428	700.88	ZNF700	zinc finger protein 700
2098	8.59e-01	7.96e-01	0.183	-0.25796	-0.0472574	3352.36	ESD	esterase D
1743	8.59e-01	7.96e-01	0.284	0.257986	0.0732958	4326.29	DLST	dihydrolipoamide S-succinyltransferase
9885	8.59e-01	7.97e-01	0.2	-0.257872	-0.0516928	1756.09	OSBPL2	oxysterol binding protein like 2
25950	8.59e-01	7.97e-01	0.247	0.257276	0.0635681	446.13	RWDD3	RWD domain containing 3
105371406	8.59e-01	7.97e-01	0.552	-0.25724	-0.1418806	45.61	LOC105371406	uncharacterized LOC105371406
100499177	8.59e-01	7.97e-01	0.233	-0.257211	-0.0599106	1280.86	THAP9-AS1	THAP9 antisense RNA 1
125988	8.59e-01	7.97e-01	0.288	0.257369	0.0741934	865.25	MICOS13	mitochondrial contact site and cristae organizing system subunit 13
730183	8.60e-01	7.97e-01	0.586	0.256731	0.150407	111.2	LOC730183	uncharacterized LOC730183
246243	8.60e-01	7.98e-01	0.22	0.256211	0.056288	2818.02	RNASEH1	ribonuclease H1
27183	8.60e-01	7.98e-01	0.272	0.256245	0.0696973	4689.81	VPS4A	vacuolar protein sorting 4 homolog A
122525	8.60e-01	7.98e-01	0.339	0.256055	0.0869067	225.94	C14orf28	chromosome 14 open reading frame 28
10607	8.60e-01	7.98e-01	0.341	0.255903	0.0873479	1084.6	TBL3	transducin beta like 3
7305	8.60e-01	7.98e-01	0.352	0.255834	0.0899874	18001.38	TYROBP	transmembrane immune signaling adaptor TYROBP
57129	8.60e-01	7.98e-01	0.263	0.255634	0.0672898	1836.95	MRPL47	mitochondrial ribosomal protein L47
84984	8.60e-01	7.98e-01	0.292	0.255551	0.0745158	632.51	CEP19	centrosomal protein 19
9868	8.60e-01	7.98e-01	0.213	-0.255416	-0.054461	4258.43	TOMM70	translocase of outer mitochondrial membrane 70
27031	8.60e-01	7.98e-01	0.255	0.255356	0.0651937	730.37	NPHP3	nephrocystin 3
258010	8.60e-01	7.99e-01	0.302	-0.255277	-0.0771966	351.68	SVIP	small VCP interacting protein
101929351	8.61e-01	7.99e-01	0.643	0.255042	0.1639566	17.2	CDC37L1-DT	CDC37L1 divergent transcript
4729	8.61e-01	7.99e-01	0.223	-0.254565	-0.0568134	4216.11	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
8632	8.61e-01	7.99e-01	0.417	0.254508	0.1061714	873.47	DNAH17	dynein axonemal heavy chain 17
1678	8.61e-01	7.99e-01	0.39	-0.254402	-0.0992937	334.92	TIMM8A	translocase of inner mitochondrial membrane 8A
79009	8.61e-01	7.99e-01	0.249	-0.254196	-0.0632212	1487.67	DDX50	DExD-box helicase 50
101929127	8.61e-01	7.99e-01	0.828	-0.254128	-0.2104572	9.46	PGM5P3-AS1	PGM5P3 antisense RNA 1
9147	8.61e-01	7.99e-01	0.203	0.254059	0.0516283	4166.72	NEMF	nuclear export mediator factor
348093	8.61e-01	8.00e-01	0.545	0.253911	0.1383548	21.28	RBPMS2	RNA binding protein, mRNA processing factor 2
319085	8.61e-01	8.00e-01	1.155	0.253591	0.292954	9.02	ITPK1-AS1	ITPK1 antisense RNA 1
105374443	8.62e-01	8.00e-01	0.633	-0.253349	-0.1604116	15.9	LOC105374443	replaced by ID 105374444
309	8.62e-01	8.00e-01	0.336	-0.253088	-0.084933	8497.25	ANXA6	annexin A6
84915	8.62e-01	8.00e-01	0.562	-0.252903	-0.1421063	134.37	FAM222A	family with sequence similarity 222 member A
147179	8.62e-01	8.01e-01	0.218	0.252555	0.0551579	5073.43	WIPF2	WAS/WASL interacting protein family member 2
29763	8.62e-01	8.01e-01	0.471	-0.252379	-0.1188428	276.75	PACSIN3	protein kinase C and casein kinase substrate in neurons 3
2628	8.62e-01	8.01e-01	0.288	-0.252025	-0.072687	1938.94	GATM	glycine amidinotransferase
6815	8.62e-01	8.01e-01	0.285	-0.251947	-0.0717043	2575.92	STYX	serine/threonine/tyrosine interacting protein
1537	8.63e-01	8.02e-01	0.229	-0.251376	-0.0575484	5200.04	CYC1	cytochrome c1
342372	8.63e-01	8.02e-01	0.366	0.251168	0.0920509	57.64	PKD1L3	polycystin 1 like 3, transient receptor potential channel interacting
375133	8.63e-01	8.02e-01	0.232	0.250964	0.0581004	1037.37	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
2348	8.63e-01	8.02e-01	0.859	0.250761	0.2155198	11.71	FOLR1	folate receptor alpha
8216	8.64e-01	8.02e-01	0.336	0.25028	0.0839877	3436.28	LZTR1	leucine zipper like transcription regulator 1
100037417	8.64e-01	8.02e-01	0.226	0.250264	0.0565042	912.81	DDTL	D-dopachrome tautomerase like
91689	8.64e-01	8.03e-01	0.299	-0.249783	-0.074789	843.71	SMDT1	single-pass membrane protein with aspartate rich tail 1
101927599	8.64e-01	8.03e-01	0.308	-0.249654	-0.0769992	143.33	ZNF529-AS1	ZNF529 antisense RNA 1
105376131	8.65e-01	8.04e-01	0.806	-0.248233	-0.19998	8.36	LOC105376131	uncharacterized LOC105376131
100287482	8.65e-01	8.04e-01	0.954	0.248088	0.2367	10.8	SMKR1	small lysine rich protein 1
9562	8.65e-01	8.04e-01	0.265	0.247922	0.0656668	904.42	MINPP1	multiple inositol-polyphosphate phosphatase 1
56912	8.65e-01	8.04e-01	0.292	-0.247962	-0.0724849	408.92	IFT46	intraflagellar transport 46
10783	8.65e-01	8.04e-01	0.338	-0.247782	-0.0837789	7994.83	NEK6	NIMA related kinase 6
10914	8.65e-01	8.04e-01	0.223	0.247683	0.0553533	15219.98	PAPOLA	poly(A) polymerase alpha
126661	8.66e-01	8.05e-01	0.325	-0.247232	-0.0802375	89.48	CCDC163	CCDC163 homolog
10097	8.66e-01	8.05e-01	0.213	-0.247148	-0.0527541	58308.54	ACTR2	actin related protein 2
100128908	8.66e-01	8.05e-01	0.486	0.246786	0.1199854	22.62	CIROP	ciliated left-right organizer metallopeptidase
51271	8.66e-01	8.05e-01	0.187	0.246724	0.0462169	3602.79	UBAP1	ubiquitin associated protein 1
9820	8.66e-01	8.05e-01	0.318	0.246643	0.0784135	3282.8	CUL7	cullin 7
347735	8.66e-01	8.05e-01	0.637	-0.246488	-0.1569001	246.41	SERINC2	serine incorporator 2
105377449	8.66e-01	8.05e-01	0.584	-0.246438	-0.1438264	52.08	LOC105377449	
400451	8.66e-01	8.05e-01	0.45	-0.246422	-0.1107935	149.95	FAM174B	family with sequence similarity 174 member B
89801	8.66e-01	8.06e-01	0.264	0.246209	0.0650546	178.84	PPP1R3F	protein phosphatase 1 regulatory subunit 3F
5313	8.66e-01	8.06e-01	0.582	-0.246121	-0.1432441	21.03	PKLR	pyruvate kinase L/R
9730	8.66e-01	8.06e-01	0.317	-0.246075	-0.0779727	2759.67	DCAF1	DDB1 and CUL4 associated factor 1
100505518	8.66e-01	8.06e-01	0.665	-0.245797	-0.1634392	12.88	EDNRB-AS1	EDNRB antisense RNA 1
105379316	8.67e-01	8.06e-01	0.741	0.245587	0.1818617	10.81	LOC105379316	uncharacterized LOC105379316
213	8.67e-01	8.06e-01	0.607	0.245393	0.1488813	22.09	ALB	albumin
107984344	8.67e-01	8.06e-01	0.323	0.244965	0.0790625	87.16	LOC107984344	
51124	8.67e-01	8.06e-01	0.274	-0.244999	-0.0672313	2840.54	IER3IP1	immediate early response 3 interacting protein 1
283742	8.67e-01	8.07e-01	0.197	0.244386	0.0481197	1590.71	FAM98B	family with sequence similarity 98 member B
6744	8.67e-01	8.07e-01	0.307	-0.244311	-0.0749551	5128.09	ITPRID2	ITPR interacting domain containing 2
